Clave compendio,Clave Cucop,Descripción detallada,Codigo del expediente,Número del procedimiento o contratación,Dependencia,Número Unidad Compradora,Nombre Unidad Compradora,Fecha y hora de la publicación,Año del ejercicio presupuestal,Clave partidas,Proveedor,Número de contrato,Fecha de inicio,Fecha de fin,Importe Unitario sin Impuestos,Total Sin IVA,Total con IVA,uri,scrapped_day,total cantidad minima
,21101-0295,"SUJETADOCUMENTOS, TAMANO CHICO, 3/4 PULGADA (19MM), CON 12 PIEZAS.",E-2024-00045238,AA-50-GYR-050GYR027-N-108-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR027,OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,06/06/2024 19:01,2024,21101,FORMAS EFICIENTES SA DE CV,D4P0137,07/05/2024,17/05/2024,$4.95,"$3,544.20","$4,111.27",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4564cdcf098d48f5a4bed39a181a4ad0/procedimiento,19/08/2024,
,21101-0295,"SUJETADOCUMENTOS, TAMANO CHICO, 3/4 PULGADA (19MM), CON 12 PIEZAS.",E-2024-00045238,AA-50-GYR-050GYR027-N-108-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR027,OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,06/06/2024 19:01,2024,21101,FORMAS EFICIENTES SA DE CV,D4P0137,07/05/2024,17/05/2024,$11.96,"$11,565.32","$13,415.77",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4564cdcf098d48f5a4bed39a181a4ad0/procedimiento,19/08/2024,
,21101-0026,BOLIGRAFO PUNTO METALICO PUNTO MEDIANO CAJA CON DE 12 PIEZAS COLOR ROJO.,E-2024-00045238,AA-50-GYR-050GYR027-N-108-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR027,OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,06/06/2024 19:01,2024,21101,FORMAS EFICIENTES SA DE CV,D4P0137,07/05/2024,17/05/2024,$16.41,"$65,640.00","$76,142.40",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4564cdcf098d48f5a4bed39a181a4ad0/procedimiento,19/08/2024,
,21101-0259,MARCADOR DE TINTA PERMANENTE PUNTA CINCEL.,E-2024-00045238,AA-50-GYR-050GYR027-N-108-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR027,OFICINA DE ADQUISICIONES DE LA DELEGACION GUANAJUATO,06/06/2024 19:01,2024,21101,FORMAS EFICIENTES SA DE CV,D4P0137,07/05/2024,17/05/2024,$4.07,"$2,035.00","$2,360.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4564cdcf098d48f5a4bed39a181a4ad0/procedimiento,19/08/2024,
,21101-0106,"PARTIDA 1.- ACTAS INFORMATIVA DE HECHOS.- BLOCK DE 40 JUEGOS, IMPRESOS EN PAPEL BOND A TAMAÑO CARTA DE ACUERDO A DISEÑO, EN ORIGINAL Y COPIA A UNA TINTA. (COPIA EN PAPEL AUTOCOPIANTE)",E-2024-00062006,AA-08-VSS-008VSS003-N-29-2024,"008VSS - DICONSA, S.A. DE C.V.",008VSS003,GERENCIA REGIONAL PENINSULAR,31/05/2024 09:54,2024,21101,RICARDO REDENTOR QUINTAL MARTIN,DICONSA/CADQ/308/2024,21/05/2024,31/07/2024,$125.00,"$13,125.00","$15,225.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6872709c9fc943729ab86f44412ec7f0/procedimiento,19/08/2024,
,21101-0106,"PARTIDA 2.- AUDITORIA DICONSA (CARATULA).- BLOCK DE 40 JUEGOS DE (DOS PAGINAS CADA UNO), IMPRESOS EN PAPEL BOND A TAMAÑO CARTA DE ACUERDO A DISEÑO, EN ORIGINAL Y COPIA A UNA TINTA.(COPIA EN PAPEL AUTOCOPIANTE)",E-2024-00062006,AA-08-VSS-008VSS003-N-29-2024,"008VSS - DICONSA, S.A. DE C.V.",008VSS003,GERENCIA REGIONAL PENINSULAR,31/05/2024 09:54,2024,21101,RICARDO REDENTOR QUINTAL MARTIN,DICONSA/CADQ/308/2024,21/05/2024,31/07/2024,$125.00,"$18,750.00","$21,750.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6872709c9fc943729ab86f44412ec7f0/procedimiento,19/08/2024,
,21101-0106,"PARTIDA 3.- AUDITORIA DICONSA(HOJAS DE INVENTARIO FISICO DE MERCANCIA).- BLOCK DE 40 JUEGOS IMPRESOS EN PAPEL BOND A TAMAÑA CARTA DE ACUERDO A DISEÑO, EN ORIGINAL Y COPIA A UNA TINTA.(COPIA EN PAPEL AUTOCOPIANTE)",E-2024-00062006,AA-08-VSS-008VSS003-N-29-2024,"008VSS - DICONSA, S.A. DE C.V.",008VSS003,GERENCIA REGIONAL PENINSULAR,31/05/2024 09:54,2024,21101,RICARDO REDENTOR QUINTAL MARTIN,DICONSA/CADQ/308/2024,21/05/2024,31/07/2024,$110.00,"$33,000.00","$38,280.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6872709c9fc943729ab86f44412ec7f0/procedimiento,19/08/2024,
,21101-0106,"PARTIDA 4.- CEDULA DE SUPERVISIÓN INTEGRAL DE TIENDAS.- BLOCK DE 5 JUEGOS(CADA JUEGO CONSTA DE 10 HOJAS CON CONTENIDO DIFERENTE), IMPRESOS EN PAPEL BOND A TAMAÑO CARTA DE ACUERDO A DISEÑO, EN ORIGINAL Y COPIA A UNA TINTA.(COPIA EN PAPEL AUTOCOPIANTE)",E-2024-00062006,AA-08-VSS-008VSS003-N-29-2024,"008VSS - DICONSA, S.A. DE C.V.",008VSS003,GERENCIA REGIONAL PENINSULAR,31/05/2024 09:54,2024,21101,RICARDO REDENTOR QUINTAL MARTIN,DICONSA/CADQ/308/2024,21/05/2024,31/07/2024,$160.00,"$32,000.00","$37,120.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6872709c9fc943729ab86f44412ec7f0/procedimiento,19/08/2024,
,21101-0106,"PARTIDA 7.-PRECIADORES MEDIDA ESPECIAL DICONSA.- TARJETA IMPRESA EN PAPEL COUCHE DE 300 GR. EN MEDIDAS DE 8.5 CM. DE ANCHO POR 6 CM. DE LARGO DE ACUERDO A DISEÑO, EN COLOR VERDE Y LOGO A 3 TINTAS.",E-2024-00062006,AA-08-VSS-008VSS003-N-29-2024,"008VSS - DICONSA, S.A. DE C.V.",008VSS003,GERENCIA REGIONAL PENINSULAR,31/05/2024 09:54,2024,21101,RICARDO REDENTOR QUINTAL MARTIN,DICONSA/CADQ/308/2024,21/05/2024,31/07/2024,$0.30,"$24,600.00","$28,536.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6872709c9fc943729ab86f44412ec7f0/procedimiento,19/08/2024,
,21101-0106,"PARTIDA 8.-RELACION DE FACTURAS P/ ENTREGA DE MERCANCIAS (PORTEOS).- BLOCK DE 50 JUEGOS, IMPRESOS EN PAPEL BOND A TAMAÑO CARTA DE ACUERDO A DISEÑO EN ORIGINAL Y DOS COPIAS A UNA TINTA.(COPIAS EN PAPEL AUTOCOPIANTE)",E-2024-00062006,AA-08-VSS-008VSS003-N-29-2024,"008VSS - DICONSA, S.A. DE C.V.",008VSS003,GERENCIA REGIONAL PENINSULAR,31/05/2024 09:54,2024,21101,RICARDO REDENTOR QUINTAL MARTIN,DICONSA/CADQ/308/2024,21/05/2024,31/07/2024,$140.00,"$35,000.00","$40,600.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6872709c9fc943729ab86f44412ec7f0/procedimiento,19/08/2024,
,21101-0106,"PARTIDA 5.-RESGUARDO DE ACTIVOS-MOBILIARIO Y EQUIPO.- BLOCK DE 40 JUEGOS IMPRESOS EN PAPEL BOND A TAMAÑO CARTA DE ACUERDO A DISEÑO, EN ORIGINAL Y COPIA A UNA TINTA.(COPIA EN PAPEL AUTOCOPIANTE)",E-2024-00062006,AA-08-VSS-008VSS003-N-29-2024,"008VSS - DICONSA, S.A. DE C.V.",008VSS003,GERENCIA REGIONAL PENINSULAR,31/05/2024 09:54,2024,21101,RICARDO REDENTOR QUINTAL MARTIN,DICONSA/CADQ/308/2024,21/05/2024,31/07/2024,$160.00,"$4,000.00","$4,640.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6872709c9fc943729ab86f44412ec7f0/procedimiento,19/08/2024,
,21101-0106,"PARTIDA 6.-PRECIADORES MEDIDA ESPECIAL DICONSA.- TARJETA IMPRESA EN PAPEL COUCHE DE 300 GR. EN MEDIDAS DE 8.5 CM. DE ANCHO POR 6 CM. DE LARGO DE ACUERDO A DISEÑO, EN COLOR AMARILLO Y LOGO A 3 TINTAS.",E-2024-00062006,AA-08-VSS-008VSS003-N-29-2024,"008VSS - DICONSA, S.A. DE C.V.",008VSS003,GERENCIA REGIONAL PENINSULAR,31/05/2024 09:54,2024,21101,RICARDO REDENTOR QUINTAL MARTIN,DICONSA/CADQ/308/2024,21/05/2024,31/07/2024,$0.30,"$24,600.00","$28,536.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6872709c9fc943729ab86f44412ec7f0/procedimiento,19/08/2024,
,21101-0106,"PARTIDA 9.-BITACORA DE TIENDA. -CUADERNILLO DE 100 HOJAS EN PAPEL BOND TAMAÑO CARTA, IMPRESAS EN UNA CARA, PORTADA Y CONTRAPORTADA EN CARTULINA BRÍSTOL. TODO IMPRESO A UNA TINTA DE ACUERDO A DISEÑO.",E-2024-00062006,AA-08-VSS-008VSS003-N-29-2024,"008VSS - DICONSA, S.A. DE C.V.",008VSS003,GERENCIA REGIONAL PENINSULAR,31/05/2024 09:54,2024,21101,RICARDO REDENTOR QUINTAL MARTIN,DICONSA/CADQ/308/2024,21/05/2024,31/07/2024,$123.00,"$73,800.00","$85,608.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6872709c9fc943729ab86f44412ec7f0/procedimiento,19/08/2024,
,21101-0130,MOCHILAS CON LOGO INSTITUCIONAL,E-2023-00055374,AA-38-91S-03891S999-N-169-2023,"03891S - INSTITUTO DE INVESTIGACIONES """"DR. JOSE MARIA LUIS MORA""""",03891S999,DIR. ADMON. Y FINANZAS - DEPARTAMENTO DE RECURSOS MATERIALES Y SERVICIOS GENERALES,26/04/2024 16:49,2023,"21101,22301",ALDO COETO GALICIA,RMSG/128/2023,26/06/2023,25/08/2023,$521.00,"$145,880.00","$169,220.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd1dae6f2500429c81b2e23a2dcc35b7/procedimiento,19/08/2024,
,22301-0040,SET DE CUBIERTOS DE ACERO CON LOGO,E-2023-00055374,AA-38-91S-03891S999-N-169-2023,"03891S - INSTITUTO DE INVESTIGACIONES """"DR. JOSE MARIA LUIS MORA""""",03891S999,DIR. ADMON. Y FINANZAS - DEPARTAMENTO DE RECURSOS MATERIALES Y SERVICIOS GENERALES,26/04/2024 16:49,2023,"21101,22301",ALDO COETO GALICIA,RMSG/128/2023,26/06/2023,25/08/2023,$85.00,"$23,800.00","$27,608.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/bd1dae6f2500429c81b2e23a2dcc35b7/procedimiento,19/08/2024,
,26102-0022,PARTIDA ÚNICA. - SERVICIO DE COMERCIALIZACIÓN DE GAS NATURAL PARA: CONJUNTO MORELOS (INCLUYENDO: UNIDAD DEPORTIVA MORELOS; CENTRO DE REHABILITACIÓN Y SEGURIDAD EN EL TRABAJO; CENTRO DE ARTESANÍAS MORELOS; Y UNIDAD DE MEDICINA FAMILIAR NÚMERO 23),E-2023-00100540,AA-50-GYR-050GYR016-N-324-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR016,"COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO, DELEGACION NORTE DEL DISTRITO FEDERAL",13/10/2023 15:59,2023,26102,NATURGY SERVICIOS SA DE CV,DSG-A-23-35-1105-068,14/10/2023,31/10/2023,"$598,964.00","$598,964.00","$694,798.24",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ab656562038349ffa2b6111cce89e513/procedimiento,19/08/2024,
,26102-0013,COMBUSTIBLES Y LUBRICANTES PARA VEHÍCULOS Y EQUIPOS TERRESTRES,E-2024-00075968,AA-72-R58-913023990-N-57-2024,072R58 - COMISIÓN ESTATAL DE AGUA Y ALCANTARILLADO,913023990,SUBDIRECCIÓN DE LICITACIONES Y PRECIOS UNITARIOS,29/06/2024 02:24,2024,26102,SERVICIO COLINAS DE PLATA SA DE CV,CEAA-ADQ-COMB-PROAGUA-057-2024,01/07/2024,30/11/2024,"$800,000.00","$800,000.00","$800,000.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/dcf1232ea362494ea44ea57ac5fe1efc/procedimiento,19/08/2024,
,21101-0121,LÁPIZ PARA MARCAR BICOLOR,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$5.66,$56.60,$65.66,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0025,"BLOCKS 2"" X 2"" CON 100 HOJAS",E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$5.05,$161.60,$187.46,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0025,BLOCK TAMAÑO CARTA PAPEL BOND RAYADO HASTA 100 HOJAS,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$36.94,$184.70,$214.25,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0026,BOLÍGRAFO PUNTO METÁLICO PUNTO MEDIANO CAJA CON DE 12 PIEZAS AZUL,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$63.20,$948.00,"$1,099.68",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0031,BORRADOR PARA PIZARRÓN BLANCO,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$11.90,$59.50,$69.02,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0030,GOMA BLANCA DE MIGAJÓN MEDIDA +/- DE 4 CM DE LARGO POR 3 CM DE ANCHO,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$3.49,$174.50,$202.42,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0040,"CARPETA DE 3 ARGOLLAS DE 1"" TAMAÑO CARTA COLOR NEGRO VINIL CON CUBIERTA PLÁSTICA TRANSPARENTE DE PASTA DURA",E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$49.93,$499.30,$579.19,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0032,BROCHE DE PATAS N°4 LATONADO CAJA CON 100 PIEZAS,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$100.00,$200.00,$232.00,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0040,CARPETA PARA ARCHIVO TAMAÑO OFICIO CON BROCHE DE PRESIÓN DE 8 CM.,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$18.65,$167.85,$194.71,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0286,OPALINA TAMAÑO CARTA 125 GR CON 100 HOJAS,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$82.48,$247.44,$287.03,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0061,CHINCHE CUERPO DE METAL Y CABEZA DE PLÁSTICO CON 100 PIEZAS,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$29.50,$206.50,$239.54,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0040,"CARPETA DE 3 ARGOLLAS 1/2"" TAMAÑO CARTA COLOR NEGRO VINIL DE PASTA DURA",E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$47.59,$237.95,$276.02,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0040,"CARPETA DE 3 ARGOLLAS 1 ½"" TAMAÑO CARTA COLOR NEGRO VINIL DE PASTA DURA",E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$55.66,$278.30,$322.83,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0286,OPALINA TAMAÑO CARTA 180 GR CON 100 HOJAS,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$218.21,"$1,091.05","$1,265.62",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0060,CHAROLA PORTA PAPELES TAMAÑO OFICIO DE ACRÍLICO DE 3 NIVELES,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$399.10,$399.10,$462.96,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0063,"CINTA ADHESIVA TRANSPARENTE, MEDIDA 12MM X 33 M",E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$5.59,$111.80,$129.69,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0069,"CLIPS CROMADO NO. 1 CUADRADO INOXIDABLE, CON 100 PIEZAS",E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$14.64,$146.40,$169.82,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0040,"CARPETA DE 3 ARGOLLAS 3"" TAMAÑO CARTA COLOR NEGRO VINIL DE PASTA DURA",E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$91.55,"$1,373.25","$1,592.97",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0063,CINTA ADHESIVA TRANSPARENTE MEDIDA 18 MM X 33 M,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$8.50,$255.00,$295.80,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0069,CLIPS CROMADO NO. 2 CUADRADO INOXIDABLE CON 100 PIEZAS,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$13.82,$138.20,$160.31,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0072,"COJIN ""PARA SELLO EN PLÁSTICO DE 9 X 16 CM +/- 1 CM""",E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$37.13,$74.26,$86.14,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
,21101-0079,CUADERNO FORMA FRANCESA RAYADO DE 96 HASTA 100 HOJAS MEDIDAS +/-16 X 21.5 CM +/- 1 CM,E-2024-00063570,AA-11-L4J-011L4J997-N-81-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",30/05/2024 21:07,2024,21101,BRI SELECT SA DE CV,PEDIDO NO. 5062-2024,30/05/2024,05/06/2024,$18.00,$180.00,$208.80,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/179b5bff4c3c44638c9601537d528a81/procedimiento,19/08/2024,
